"corpus","preloaded/eng_jsi_newsfeed_virt"
"subcorpus",""
"concordance size","473634"
"control coronavirus",255, 0.00412
"make the coronavirus",252, 0.00408
"track coronavirus",251, 0.00406
"care for COVID-19",251, 0.00406
"suspect coronavirus",250, 0.00404
"see coronavirus",250, 0.00404
"create a COVID-19",250, 0.00404
"conduct COVID-19",249, 0.00403
"concern about COVID-19",249, 0.00403
"postpone over coronavirus",248, 0.00401
"monitor coronavirus",248, 0.00401
"create by COVID-19",248, 0.00401
"close amid coronavirus",246, 0.00398
"see COVID-19",245, 0.00396
"face COVID-19",243, 0.00393
"give the COVID-19",241, 0.00390
"downplay the coronavirus",240, 0.00388
"confirm [number] COVID-19",240, 0.00388
"be that COVID-19",240, 0.00388
"use the COVID-19",238, 0.00385
"confirm with COVID-19",238, 0.00385
"carry COVID-19",237, 0.00383
"ignore coronavirus",235, 0.00380
"expand coronavirus",234, 0.00378
"warn the coronavirus",232, 0.00375
"diagnose coronavirus",230, 0.00372
"succumb to COVID-19",229, 0.00370
"mitigate the coronavirus",229, 0.00370
"do COVID-19",229, 0.00370
"attribute to COVID-19",229, 0.00370
"give coronavirus",228, 0.00369
"focus on coronavirus",227, 0.00367
"launch COVID-19",224, 0.00362
"face the COVID-19",222, 0.00359
"offer coronavirus",221, 0.00357
"offer COVID-19",219, 0.00354
"import COVID-19",219, 0.00354
"launch a COVID-19",218, 0.00353
"escalate COVID-19",218, 0.00353
"report first coronavirus",217, 0.00351
"confirm novel coronavirus",217, 0.00351
"identify coronavirus",215, 0.00348
"close over coronavirus",215, 0.00348
"beat COVID-19",215, 0.00348
"unfold coronavirus",214, 0.00346
"record [number] coronavirus",214, 0.00346
"increase COVID-19",214, 0.00346
"worry about COVID-19",210, 0.00340
"postpone amid coronavirus",208, 0.00336
"do with coronavirus",208, 0.00336
"compare the coronavirus",208, 0.00336
"worsen COVID-19",207, 0.00335
"help with coronavirus",207, 0.00335
"cure the coronavirus",207, 0.00335
"present by COVID-19",205, 0.00332
"survive COVID-19",204, 0.00330
"manage coronavirus",203, 0.00328
"help COVID-19",203, 0.00328
"navigate the coronavirus",202, 0.00327
"emerge coronavirus",202, 0.00327
"consider the coronavirus",202, 0.00327
"bring COVID-19",202, 0.00327
"curb the COVID-19",201, 0.00325
"receive coronavirus",200, 0.00323
"flatten the coronavirus",200, 0.00323
"do coronavirus",200, 0.00323
"prevent the COVID-19",198, 0.00320
"identify COVID-19",194, 0.00314
"say . COVID-19",193, 0.00312
"cause , COVID-19",193, 0.00312
"be not coronavirus",193, 0.00312
"have have coronavirus",192, 0.00311
"cause coronavirus",190, 0.00307
"be no COVID-19",190, 0.00307
"know the coronavirus",189, 0.00306
"expect coronavirus",188, 0.00304
"establish a COVID-19",188, 0.00304
"confirm first coronavirus",185, 0.00299
"limit coronavirus",183, 0.00296
"blame the coronavirus",183, 0.00296
"announce coronavirus",182, 0.00294
"track the coronavirus",181, 0.00293
"mount coronavirus",181, 0.00293
"weather the COVID-19",180, 0.00291
"pass coronavirus",180, 0.00291
"believe COVID-19",179, 0.00289
"suggest the coronavirus",177, 0.00286
"stem coronavirus",177, 0.00286
"control the COVID-19",177, 0.00286
"use for COVID-19",176, 0.00285
"take a coronavirus",176, 0.00285
"reduce coronavirus",176, 0.00285
"launch coronavirus",176, 0.00285
"dedicate to COVID-19",176, 0.00285
"undergo coronavirus",175, 0.00283
"slow COVID-19",175, 0.00283
"transmit coronavirus",174, 0.00281
"suggest that COVID-19",174, 0.00281
"rage coronavirus",174, 0.00281
"politicize the coronavirus",174, 0.00281
"break coronavirus",174, 0.00281
"await coronavirus",174, 0.00281
"pass a coronavirus",173, 0.00280
"owe to coronavirus",173, 0.00280
"ease coronavirus",173, 0.00280
"warn coronavirus",172, 0.00278
"think coronavirus",172, 0.00278
"mitigate COVID-19",172, 0.00278
"announce COVID-19",172, 0.00278
"talk about COVID-19",170, 0.00275
"hope the coronavirus",170, 0.00275
"expect COVID-19",170, 0.00275
"do the coronavirus",170, 0.00275
"help with COVID-19",169, 0.00273
"counter COVID-19",169, 0.00273
"care for coronavirus",167, 0.00270
"transmit the coronavirus",166, 0.00268
"help combat COVID-19",166, 0.00268
"cite COVID-19",166, 0.00268
"mention the coronavirus",165, 0.00267
"hospitalize with coronavirus",165, 0.00267
"fear coronavirus",165, 0.00267
"claim the coronavirus",164, 0.00265
"check for coronavirus",164, 0.00265
"designate COVID-19",163, 0.00264
"work on coronavirus",162, 0.00262
"reduce COVID-19",162, 0.00262
"limit COVID-19",162, 0.00262
"grapple with coronavirus",162, 0.00262
"fear the coronavirus",162, 0.00262
"detect the coronavirus",162, 0.00262
"find coronavirus",161, 0.00260
"arise from COVID-19",161, 0.00260
"launch a coronavirus",159, 0.00257
"brace for coronavirus",159, 0.00257
"recover COVID-19",158, 0.00256
"be not COVID-19",158, 0.00256
"succumb to coronavirus",157, 0.00254
"predict coronavirus",157, 0.00254
"spread novel coronavirus",156, 0.00252
"exhibit COVID-19",155, 0.00251
"survive the COVID-19",154, 0.00249
"record [number] COVID-19",154, 0.00249
"rise COVID-19",153, 0.00247
"read more coronavirus",153, 0.00247
"give COVID-19",153, 0.00247
"think COVID-19",152, 0.00246
"overcome COVID-19",152, 0.00246
"mention coronavirus",151, 0.00244
"defy coronavirus",151, 0.00244
"confront coronavirus",151, 0.00244
"compare coronavirus",150, 0.00243
"flatten the COVID-19",149, 0.00241
"enforce coronavirus",149, 0.00241
"navigate the COVID-19",145, 0.00234
"create a coronavirus",145, 0.00234
"concern the COVID-19",145, 0.00234
"concern coronavirus",143, 0.00231
"acquire COVID-19",143, 0.00231
"receive COVID-19",142, 0.00230
"limit the coronavirus",142, 0.00230
"help combat coronavirus",142, 0.00230
"work on COVID-19",141, 0.00228
"send coronavirus",141, 0.00228
"refer to coronavirus",141, 0.00228
"involve COVID-19",141, 0.00228
"ward off coronavirus",140, 0.00226
"suspect of coronavirus",140, 0.00226
"react to coronavirus",140, 0.00226
"overcome coronavirus",140, 0.00226
"come as coronavirus",140, 0.00226
"allow the coronavirus",140, 0.00226
"pertain to COVID-19",139, 0.00225
"believe coronavirus",139, 0.00225
"overcome the COVID-19",138, 0.00223
"flout coronavirus",138, 0.00223
"confirm with coronavirus",138, 0.00223
"halt the coronavirus",137, 0.00222
"undergo COVID-19",136, 0.00220
"ravage coronavirus",136, 0.00220
"find COVID-19",136, 0.00220
"use for coronavirus",135, 0.00218
"come the coronavirus",135, 0.00218
"discuss the COVID-19",134, 0.00217
"stop the COVID-19",133, 0.00215
"react to COVID-19",133, 0.00215
"expand COVID-19",133, 0.00215
"claim coronavirus",132, 0.00213
"know that COVID-19",130, 0.00210
"kill COVID-19",130, 0.00210
"exploit coronavirus",130, 0.00210
"support the COVID-19",129, 0.00209
"recover coronavirus",129, 0.00209
"hospitalize for COVID-19",129, 0.00209
"have declare COVID-19",129, 0.00209
"warn of coronavirus",128, 0.00207
"suggest COVID-19",128, 0.00207
"describe COVID-19",128, 0.00207
"create coronavirus",128, 0.00207
"compare COVID-19",128, 0.00207
"prevent a coronavirus",126, 0.00204
"note that COVID-19",126, 0.00204
"have get coronavirus",126, 0.00204
"have confirm COVID-19",126, 0.00204
"go into coronavirus",126, 0.00204
"get a COVID-19",126, 0.00204
"extend coronavirus",126, 0.00204
"describe coronavirus",126, 0.00204
"clear of coronavirus",126, 0.00204
"support coronavirus",125, 0.00202
"show that COVID-19",125, 0.00202
"protect from coronavirus",125, 0.00202
"be treat coronavirus",125, 0.00202
"cause the coronavirus",124, 0.00201
"treat the COVID-19",123, 0.00199
"confirm positive COVID-19",123, 0.00199
"be that coronavirus",123, 0.00199
"understand the coronavirus",122, 0.00197
"loom coronavirus",122, 0.00197
"have catch coronavirus",122, 0.00197
"monitor for coronavirus",121, 0.00196
"mitigate coronavirus",121, 0.00196
"exhibit coronavirus",121, 0.00196
"do with COVID-19",121, 0.00196
"blame coronavirus",121, 0.00196
"pass the coronavirus",120, 0.00194
"have report coronavirus",120, 0.00194
"grapple with COVID-19",120, 0.00194
"display coronavirus",120, 0.00194
"label COVID-19",119, 0.00192
"have no coronavirus",119, 0.00192
"dedicate to coronavirus",119, 0.00192
"have confirm coronavirus",116, 0.00188
"be experience COVID-19",116, 0.00188
"update COVID-19",115, 0.00186
"unfold COVID-19",115, 0.00186
"provide free coronavirus",115, 0.00186
"be use coronavirus",115, 0.00186
"set up coronavirus",114, 0.00184
"label the coronavirus",114, 0.00184
"halt coronavirus",114, 0.00184
"include the COVID-19",112, 0.00181
"have have COVID-19",112, 0.00181
"deepen coronavirus",112, 0.00181
"await COVID-19",112, 0.00181
"suspect of COVID-19",111, 0.00180
"overwhelm by coronavirus",111, 0.00180
"understand COVID-19",110, 0.00178
"involve the coronavirus",110, 0.00178
"confront COVID-19",110, 0.00178
"scare of coronavirus",109, 0.00176
"kill by coronavirus",109, 0.00176
"show the coronavirus",108, 0.00175
"overwhelm by COVID-19",108, 0.00175
"house coronavirus",108, 0.00175
"happen with COVID-19",108, 0.00175
"consider COVID-19",108, 0.00175
"avoid spread coronavirus",108, 0.00175
"update coronavirus",107, 0.00173
"owe to COVID-19",107, 0.00173
"lead the coronavirus",107, 0.00173
"dub COVID-19",107, 0.00173
"wait for coronavirus",106, 0.00171
"have more coronavirus",106, 0.00171
"have any coronavirus",106, 0.00171
"create COVID-19",106, 0.00171
"monitor for COVID-19",105, 0.00170
"hospitalize COVID-19",105, 0.00170
"have declare coronavirus",105, 0.00170
"escape the coronavirus",105, 0.00170
"let COVID-19",104, 0.00168
"happen with coronavirus",104, 0.00168
"be fight coronavirus",104, 0.00168
"warn that coronavirus",103, 0.00167
"suggest coronavirus",103, 0.00167
"create by coronavirus",103, 0.00167
"confront the COVID-19",103, 0.00167
"believe that COVID-19",103, 0.00167
"watch the coronavirus",102, 0.00165
"face a coronavirus",102, 0.00165
"become a coronavirus",102, 0.00165
"reveal coronavirus",101, 0.00163
"rampage coronavirus",101, 0.00163
"deliver coronavirus",101, 0.00163
"delay by coronavirus",101, 0.00163
"check coronavirus",101, 0.00163
"be in coronavirus",101, 0.00163
"ramp up coronavirus",100, 0.00162
"dismiss the coronavirus",100, 0.00162
"avoid spread COVID-19",98, 0.00158
"view the coronavirus",97, 0.00157
"get the COVID-19",97, 0.00157
"stem from COVID-19",96, 0.00155
"mitigate the COVID-19",96, 0.00155
"establish COVID-19",96, 0.00155
"tie to COVID-19",95, 0.00154
"ignore the coronavirus",95, 0.00154
"result from coronavirus",94, 0.00152
"downplay coronavirus",94, 0.00152
"come coronavirus",94, 0.00152
"be treat COVID-19",94, 0.00152
"attribute to coronavirus",94, 0.00152
"assume the coronavirus",94, 0.00152
"afflict with COVID-19",93, 0.00150
"slow the COVID-19",92, 0.00149
"set up COVID-19",92, 0.00149
"find a coronavirus",92, 0.00149
"perform COVID-19",91, 0.00147
"pay for coronavirus",91, 0.00147
"become coronavirus",91, 0.00147
"be take COVID-19",91, 0.00147
"violate coronavirus",90, 0.00146
"see the COVID-19",90, 0.00146
"launch the COVID-19",90, 0.00146
"trigger by COVID-19",89, 0.00144
"sell coronavirus",89, 0.00144
"learn about COVID-19",89, 0.00144
"display COVID-19",89, 0.00144
"avoid contract COVID-19",89, 0.00144
"protect from COVID-19",88, 0.00142
"open COVID-19",88, 0.00142
"need for COVID-19",88, 0.00142
"close amid COVID-19",88, 0.00142
"cancel over COVID-19",88, 0.00142
"help the coronavirus",87, 0.00141
"process COVID-19",86, 0.00139
"help prevent coronavirus",86, 0.00139
"change COVID-19",86, 0.00139
"be spread coronavirus",86, 0.00139
"hospitalise with coronavirus",85, 0.00137
"hear about coronavirus",85, 0.00137
"have any COVID-19",85, 0.00137
"trigger by coronavirus",84, 0.00136
"struggle with coronavirus",84, 0.00136
"overwhelm with coronavirus",84, 0.00136
"consider coronavirus",84, 0.00136
"believe the COVID-19",84, 0.00136
"add coronavirus",84, 0.00136
"share COVID-19",83, 0.00134
"navigate COVID-19",83, 0.00134
"kill by COVID-19",83, 0.00134
"join coronavirus",83, 0.00134
"cite the COVID-19",83, 0.00134
"be experience coronavirus",83, 0.00134
"adapt to COVID-19",83, 0.00134
"work with coronavirus",82, 0.00133
"suspend over coronavirus",82, 0.00133
"need a coronavirus",82, 0.00133
"establish a coronavirus",82, 0.00133
"emerge COVID-19",82, 0.00133
"adapt to coronavirus",82, 0.00133
"warn that COVID-19",81, 0.00131
"report first COVID-19",81, 0.00131
"open a COVID-19",81, 0.00131
"minimize COVID-19",81, 0.00131
"mean the coronavirus",81, 0.00131
"ensure that COVID-19",81, 0.00131
"disrupt by coronavirus",81, 0.00131
"close for coronavirus",81, 0.00131
"be fight COVID-19",81, 0.00131
"release coronavirus",80, 0.00129
"quarantine coronavirus",80, 0.00129
"create the coronavirus",80, 0.00129
"connect to COVID-19",80, 0.00129
"find the coronavirus",79, 0.00128
"implement COVID-19",78, 0.00126
"declare a coronavirus",78, 0.00126
"be take coronavirus",78, 0.00126
"be battle coronavirus",78, 0.00126
"let coronavirus",77, 0.00125
"know that coronavirus",77, 0.00125
"hurt by coronavirus",77, 0.00125
"have no COVID-19",77, 0.00125
"stem the COVID-19",76, 0.00123
"say about coronavirus",76, 0.00123
"put the coronavirus",76, 0.00123
"perform coronavirus",76, 0.00123
"keep the COVID-19",76, 0.00123
"get through coronavirus",76, 0.00123
"feel the coronavirus",76, 0.00123
"fear COVID-19",76, 0.00123
"exploit the COVID-19",76, 0.00123
"estimate the coronavirus",76, 0.00123
"end the coronavirus",76, 0.00123
"consider the COVID-19",76, 0.00123
"confirm the coronavirus",76, 0.00123
"catch the COVID-19",76, 0.00123
"be call COVID-19",76, 0.00123
"be about coronavirus",76, 0.00123
"admit coronavirus",76, 0.00123
"think about coronavirus",75, 0.00121
"seek COVID-19",75, 0.00121
"overwhelm with COVID-19",75, 0.00121
"make a coronavirus",75, 0.00121
"lead coronavirus",75, 0.00121
"help treat coronavirus",75, 0.00121
"disrupt by COVID-19",75, 0.00121
"clear of COVID-19",75, 0.00121
"claim that coronavirus",75, 0.00121
"check for COVID-19",75, 0.00121
"be handle COVID-19",75, 0.00121
"affect with coronavirus",75, 0.00121
"suggest that coronavirus",74, 0.00120
"pass COVID-19",74, 0.00120
"need coronavirus",74, 0.00120
"hold coronavirus",74, 0.00120
"ensure COVID-19",74, 0.00120
"discover coronavirus",74, 0.00120
"describe the COVID-19",74, 0.00120
"aid coronavirus",74, 0.00120
"add COVID-19",74, 0.00120
"visit the COVID-19",73, 0.00118
"suspend amid coronavirus",73, 0.00118
"share coronavirus",73, 0.00118
"say "" coronavirus",73, 0.00118
"record first coronavirus",73, 0.00118
"quarantine for coronavirus",73, 0.00118
"propose coronavirus",73, 0.00118
"explain coronavirus",73, 0.00118
"escape coronavirus",73, 0.00118
"confirm a coronavirus",73, 0.00118
"be handle coronavirus",73, 0.00118
"allow coronavirus",73, 0.00118
"acknowledge the coronavirus",73, 0.00118
"treat novel coronavirus",72, 0.00116
"take on coronavirus",72, 0.00116
"support the coronavirus",72, 0.00116
"study COVID-19",72, 0.00116
"speak about coronavirus",72, 0.00116
"seek coronavirus",72, 0.00116
"note that coronavirus",72, 0.00116
"help prevent COVID-19",72, 0.00116
"follow a coronavirus",72, 0.00116
"come as COVID-19",72, 0.00116
"be carry coronavirus",72, 0.00116
"base on COVID-19",72, 0.00116
"admit the coronavirus",72, 0.00116
"stem from coronavirus",71, 0.00115
"report any coronavirus",71, 0.00115
"meet coronavirus",71, 0.00115
"help tackle coronavirus",71, 0.00115
"have report COVID-19",71, 0.00115
"have novel coronavirus",71, 0.00115
"come COVID-19",71, 0.00115
"want your coronavirus",70, 0.00113
"stem COVID-19",70, 0.00113
"start coronavirus",70, 0.00113
"receive a COVID-19",70, 0.00113
"put coronavirus",70, 0.00113
"help treat COVID-19",70, 0.00113
"enforce the coronavirus",70, 0.00113
"create the COVID-19",70, 0.00113
"be on coronavirus",70, 0.00113
"receive a coronavirus",69, 0.00112
"cover the COVID-19",69, 0.00112
"contain a coronavirus",69, 0.00112
"cancel as coronavirus",69, 0.00112
"assist with COVID-19",69, 0.00112
"ward off COVID-19",68, 0.00110
"process coronavirus",68, 0.00110
"predict COVID-19",68, 0.00110
"house COVID-19",68, 0.00110
"give that COVID-19",68, 0.00110
"fear of coronavirus",68, 0.00110
"contact the coronavirus",68, 0.00110
"come from COVID-19",68, 0.00110
"claim COVID-19",68, 0.00110
"cancel amid COVID-19",68, 0.00110
"break the coronavirus",68, 0.00110
"show that coronavirus",67, 0.00108
"register [number] coronavirus",67, 0.00108
"reference the coronavirus",67, 0.00108
"halt COVID-19",67, 0.00108
"explain the coronavirus",67, 0.00108
"expect the COVID-19",67, 0.00108
"be battle COVID-19",67, 0.00108
"accommodate COVID-19",67, 0.00108
"wait for COVID-19",66, 0.00107
"release COVID-19",66, 0.00107
"record coronavirus",66, 0.00107
"indicate that COVID-19",66, 0.00107
"ask about coronavirus",66, 0.00107
"approve coronavirus",66, 0.00107
"visit coronavirus",65, 0.00105
"tie to coronavirus",65, 0.00105
"talk coronavirus",65, 0.00105
"take a COVID-19",65, 0.00105
"study the coronavirus",65, 0.00105
"feel coronavirus",65, 0.00105
"claim that COVID-19",65, 0.00105
"check the coronavirus",65, 0.00105
"carry the COVID-19",65, 0.00105
"announce a coronavirus",65, 0.00105
"affect with COVID-19",65, 0.00105
"worry the coronavirus",64, 0.00104
"involve coronavirus",64, 0.00104
"hear of COVID-19",64, 0.00104
"counter the COVID-19",64, 0.00104
"contract novel coronavirus",64, 0.00104
"block coronavirus",64, 0.00104
